transaction_id,account_id,txn_date,category,amount
12088,365,2024-09-16,Transfer,292.94
12089,341,2024-05-02,Transfer,-7353.2
12090,200,2025-06-16,Salary Credit,40142.79
12091,123,2025-03-16,dining ,-2025.09
12092,111,2024-10-05,Entertainment,-713.75
12093,99,2024-05-25,Groceries,-1417.78
12094,129,2024-12-04,Transfer,-5766.43
12095,356,2024-07-20,Utilities,-1856.42
12096,22,2025-01-02,ATM Withdrawal,-1217.22
12097,13,2025-03-29,Transfer,-6983.01
12098,253,2024-09-23,Transfer,-2261.48
12099,105,2024-01-27,dining ,-1574.06
12100,389,2024-11-02,Salary Credit,45184.1
12101,353,2025-04-12,dining ,-964.1
12102,360,2024-05-01,Groceries,-951.99
12103,214,2025-06-06,shopping,-301.76
12104,205,2024-07-16,Healthcare,-1404.62
12105,200,2025-01-07,Healthcare,-1518.16
12106,92,2025-01-17,Shopping,-1568.42
12107,266,2024-04-09,Transfer,4978.31
12108,405,2024-01-22,Dining,-121.29
12109,121,2025-06-01,dining ,-274.76
12110,27,2025-01-16,ATM Withdrawal,-698.23
12111,265,2024-12-10,Transfer,-10717.04
12112,187,2024-06-14,ATM Withdrawal,-1117.29
12113,374,2024-02-28,,-515.79
12114,401,2024-05-28,Utilities,-1223.06
12115,445,2024-10-25,GROCERIES,-1077.89
12116,185,2025-01-12,Transfer,-208.9
12117,423,2024-06-22,Utilities,-1428.75
12118,56,2024-04-27,Travel,-1102.25
12119,175,2024-05-15,shopping,-1046.48
12120,125,2025-06-08,groceries,-2989.46
12121,433,2024-12-09,Utilities,-1108.85
12122,281,2025-06-23,ATM Withdrawal,-2840.33
12123,172,2024-01-04,Utilities,-455.58
12124,72,2024-09-06,shopping,-159.09
12125,367,2024-09-06,Healthcare,-471.15
12126,307,2024-08-06,groceries,-2255.95
12127,400,2024-08-01,dining ,-517.28
12128,206,2024-02-13,ATM Withdrawal,-83.48
12129,71,2024-01-18,shopping,-1506.25
12130,157,2025-02-28,Healthcare,-854.86
12131,291,2024-08-28,groceries,-1717.01
12132,113,2024-03-29,Entertainment,-595.55
12133,34,2024-07-08,shopping,-369.02
12134,386,2025-05-23,dining ,-2693.45
12135,249,2024-09-11,shopping,-450.61
12136,186,2025-06-23,Travel,-448.07
12137,259,2024-03-29,dining ,-1615.51
12138,346,2024-03-07,Dining,-1307.95
12139,1,2024-11-03,Utilities,-1859.51
12140,207,2025-01-07,shopping,-2809.62
12141,119,2025-06-18,groceries,-1978.72
12142,43,2024-09-10,groceries,-263.02
12143,17,2024-04-19,Utilities,-549.04
12144,207,2024-10-21,ATM Withdrawal,-1257.91
12145,255,2024-06-16,Healthcare,-1528.64
12146,238,2024-04-07,Groceries,-2652.57
12147,367,2024-02-18,Healthcare,-2612.01
12148,215,2025-01-29,ATM Withdrawal,-1006.28
12149,277,2024-12-16,Entertainment,-721.83
12150,383,2024-03-31,shopping,-496.54
12151,308,2024-10-31,shopping,-1780.03
12152,427,2025-04-27,Transfer,5204.83
12153,104,2025-03-21,shopping,-1198.9
12154,369,2024-09-04,Entertainment,-3101.76
12155,327,2024-02-01,Entertainment,-1811.99
12156,273,2024-12-12,Shopping,-647.61
12157,2,2024-10-08,shopping,-1169.15
12158,254,2025-05-17,shopping,-1381.32
12159,402,2024-10-28,ATM Withdrawal,-957.5
12160,302,2025-02-06,ATM Withdrawal,-2335.58
12161,3,2024-10-14,ATM Withdrawal,-903.2
12162,135,2024-10-21,groceries,-313.8
12163,267,2024-06-22,Healthcare,-560.84
12164,380,2024-08-07,Utilities,-1807.05
12165,209,2024-06-10,dining ,-19.4
12166,402,2024-09-08,dining ,-756.33
12167,373,2025-06-02,groceries,-1962.48
12168,126,2024-07-05,shopping,-24.32
12169,92,2024-09-09,Groceries,-266.46
12170,423,2025-05-30,Dining,-325.59
12171,276,2024-03-23,Groceries,-394.0
12172,398,2024-05-17,Dining,-729.79
12173,432,2024-09-25,Healthcare,-986.46
12174,199,2024-08-11,shopping,-374.94
12175,22,2024-07-04,GROCERIES,-856.02
12176,426,2025-02-28,Shopping,-2081.71
12177,274,2024-09-28,Salary Credit,47671.39
12178,57,2024-07-17,shopping,-3120.97
12179,248,2024-09-18,Utilities,-594.29
12180,14,2025-04-28,ATM Withdrawal,-795.73
12181,136,2025-06-20,Groceries,-1338.76
12182,163,2024-05-12,Dining,-736.97
12183,213,2024-01-22,Healthcare,-1176.07
12184,265,2024-01-18,Travel,-525.91
12185,393,2024-08-30,groceries,-866.37
12186,165,2024-12-08,Dining,-1989.95
12187,345,2024-01-28,ATM Withdrawal,-2913.31
12188,441,2024-10-03,groceries,-2503.91
12189,351,2024-08-05,Utilities,-1313.29
12190,120,2025-05-23,Utilities,-1633.07
12191,318,2024-11-24,Dining,-1497.45
12192,132,2024-08-18,shopping,-701.13
12193,224,2024-11-15,GROCERIES,-336.76
12194,298,2024-03-14,Shopping,-1423.45
12195,138,2024-09-15,groceries,-1100.89
12196,2,2024-06-28,Healthcare,-1955.36
12197,392,2024-04-08,,25955.45
12198,341,2024-08-02,groceries,-1043.82
12199,58,2024-12-14,Dining,-2288.3
12200,177,2024-11-13,ATM Withdrawal,-1718.75
12201,123,2025-06-09,ATM Withdrawal,-315.29
12202,458,2024-05-29,Utilities,-21.87
12203,441,2025-01-16,groceries,-1158.47
12204,324,2024-10-26,Shopping,-1906.67
12205,207,2025-04-21,Utilities,-1664.66
12206,25,2025-05-09,groceries,-1303.92
12207,116,2025-01-20,Utilities,-1777.85
12208,44,2024-08-18,Transfer,-5772.38
12209,370,2024-10-17,Utilities,-1739.41
12210,42,2024-12-21,GROCERIES,-2043.67
12211,318,2025-03-15,GROCERIES,-799.62
12212,446,2024-05-04,shopping,-402.77
12213,145,2025-04-20,Shopping,-1856.02
12214,321,2025-03-12,ATM Withdrawal,-740.32
12215,412,2024-02-18,Shopping,-551.79
12216,201,2024-05-26,shopping,-2484.65
12217,211,2024-05-08,Shopping,-1428.64
12218,94,2024-11-11,Healthcare,-1388.48
12219,201,2024-04-23,Entertainment,-1033.59
12220,409,2024-06-12,Travel,-1953.48
12221,311,2024-04-13,ATM Withdrawal,-45.1
12222,95,2024-02-06,Groceries,-1203.19
12223,247,2024-09-07,Groceries,-1454.05
12224,331,2024-06-23,Utilities,-1695.9
12225,37,2024-10-01,Transfer,6781.55
12226,358,2024-04-25,Entertainment,-823.2
12227,95,2024-06-05,ATM Withdrawal,-613.61
12228,138,2025-05-01,ATM Withdrawal,-205.38
12229,195,2025-03-14,Groceries,-3209.32
12230,237,2024-05-25,Healthcare,-1084.67
12231,429,2024-03-29,Groceries,-1421.1
12232,105,2025-06-15,Healthcare,-253.36
12233,120,2025-01-06,groceries,-176.45
12234,178,2024-09-25,groceries,-1933.17
12235,402,2025-01-16,shopping,-14.98
12236,452,2024-04-30,Groceries,-2373.23
12237,213,2024-08-21,groceries,-2820.48
12238,325,2024-08-01,ATM Withdrawal,-502.09
12239,430,2025-01-27,ATM Withdrawal,-784.91
12240,397,2024-04-09,Utilities,-1088.84
12241,319,2024-09-23,Shopping,-368.72
12242,254,2025-03-30,shopping,-1768.7
12243,461,2024-04-16,Dining,-2329.06
12244,112,2024-03-06,Travel,-496.4
12245,170,2025-03-23,Salary Credit,39956.1
12246,334,2025-04-21,Entertainment,-223.07
12247,10,2024-08-22,Travel,-182.83
12248,235,2024-01-26,ATM Withdrawal,-2395.78
12249,400,2024-10-21,shopping,-1479.03
12250,83,2024-06-12,ATM Withdrawal,-415.62
12251,376,2024-11-16,Transfer,-6699.47
12252,194,2024-03-17,shopping,-3334.07
12253,403,2025-03-14,Groceries,-845.38
12254,298,2025-01-08,Entertainment,-600.29
12255,74,2024-12-17,Salary Credit,49652.88
12256,345,2024-10-06,Salary Credit,53051.42
12257,27,2024-04-30,Shopping,-1939.44
12258,114,2025-05-26,dining ,-914.61
12259,416,2024-05-24,Shopping,-821.53
12260,410,2024-07-18,shopping,-351.85
12261,22,2025-05-19,Travel,-93.21
12262,178,2024-01-23,GROCERIES,-1524.64
12263,45,2024-03-09,Transfer,5739.26
12264,127,2025-02-19,shopping,-985.24
12265,453,2024-07-19,ATM Withdrawal,-1255.6
12266,92,2024-11-11,GROCERIES,-1217.45
12267,301,2024-11-12,Shopping,-1871.5
12268,377,2025-03-26,groceries,-1963.83
12269,413,2024-12-04,ATM Withdrawal,-1184.55
12270,166,2024-08-20,shopping,-1016.16
12271,327,2024-10-26,shopping,-1167.71
12272,227,2025-02-06,Healthcare,-494.38
12273,51,2024-07-25,Utilities,-2177.64
12274,105,2024-04-03,Travel,-694.14
12275,351,2024-09-22,ATM Withdrawal,-1056.13
12276,322,2025-06-28,Shopping,-1358.59
12277,244,2024-03-02,ATM Withdrawal,-1479.02
12278,366,2024-04-04,Healthcare,-1442.02
12279,324,2025-06-26,ATM Withdrawal,-1077.0
12280,159,2025-03-28,Dining,-2680.34
12281,138,2024-03-04,dining ,-1267.75
12282,443,2024-04-25,Entertainment,-973.85
12283,455,2025-01-11,groceries,-2817.8
12284,15,2025-03-02,Shopping,-500.05
12285,371,2025-02-04,Entertainment,-2815.37
12286,63,2025-04-14,Transfer,-986.2
12287,404,2024-10-03,GROCERIES,-838.45
12288,276,2025-04-22,ATM Withdrawal,-302.75
12289,322,2024-11-20,Travel,-25.91
12290,329,2024-09-16,Entertainment,-1607.57
12291,284,2024-12-12,shopping,-1456.97
12292,118,2024-08-21,Shopping,-652.51
12293,378,2024-11-26,groceries,-2670.33
12294,260,2025-03-30,dining ,-2220.93
12295,256,2025-06-06,Travel,-1153.57
12296,150,2024-11-11,ATM Withdrawal,-427.73
12297,5,2024-01-04,Shopping,-2062.97
12298,260,2024-12-04,Entertainment,-765.58
12299,162,2024-05-17,GROCERIES,-1463.0
12300,309,2024-05-08,Utilities,-1917.93
12301,171,2025-04-25,Shopping,-838.88
12302,456,2024-08-31,ATM Withdrawal,-2350.9
12303,319,2025-03-06,shopping,-858.44
12304,214,2024-07-20,Travel,-1684.93
12305,332,2024-11-26,groceries,-1879.65
12306,304,2024-12-28,ATM Withdrawal,-2021.08
12307,291,2025-05-01,Entertainment,-2769.79
12308,271,2024-04-17,Transfer,-1601.5
12309,437,2024-11-01,ATM Withdrawal,-910.74
12310,149,2024-08-09,Salary Credit,69349.04
12311,203,2024-09-09,Transfer,9051.72
12312,119,2025-04-07,Transfer,2306.92
12313,267,2024-03-15,groceries,-887.07
12314,463,2024-10-24,Utilities,-1186.39
12315,285,2024-07-30,Entertainment,-1445.7
12316,97,2025-05-03,Entertainment,-1777.05
12317,432,2024-04-27,ATM Withdrawal,-1814.6
12318,370,2024-05-06,Utilities,-2277.02
12319,206,2024-02-19,Transfer,11008.59
12320,69,2024-08-27,Dining,-1079.81
12321,189,2024-01-06,Dining,-1007.65
12322,377,2024-09-29,shopping,-872.16
12323,271,2024-05-01,Shopping,-950.85
12324,87,2024-08-06,Utilities,-1532.04
12325,75,2024-11-25,Salary Credit,50084.72
12326,453,2025-01-08,ATM Withdrawal,-2753.56
12327,210,2024-02-03,dining ,-561.91
12328,322,2024-03-22,Utilities,-1522.76
12329,169,2024-06-22,ATM Withdrawal,-443.4
12330,43,2024-10-10,Entertainment,-1564.39
12331,193,2025-04-26,Entertainment,-3605.33
12332,325,2024-03-16,groceries,-1076.88
12333,157,2024-02-06,shopping,-3407.23
12334,283,2024-12-08,,3619.14
12335,206,2025-06-17,Dining,-891.64
12336,158,2025-03-28,Salary Credit,46398.86
12337,120,2024-11-04,Travel,-1061.29
12338,123,2024-01-11,ATM Withdrawal,-1887.57
12339,120,2024-11-10,groceries,-1272.93
12340,337,2024-09-06,Utilities,-318.13
12341,158,2024-08-31,Utilities,-2905.02
12342,347,2024-09-25,Travel,-66.85
12343,146,2024-11-02,Groceries,-879.04
12344,154,2025-01-27,Travel,-1751.25
12345,433,2024-04-14,,-1159.07
12346,411,2024-02-10,GROCERIES,-435.12
12347,188,2024-01-29,Utilities,-1600.6
12348,126,2024-08-09,dining ,-1952.26
12349,335,2024-10-03,Healthcare,-662.73
12350,33,2025-03-04,groceries,-1566.66
12351,214,2024-08-24,Salary Credit,51886.28
12352,281,2024-10-17,Travel,-2172.42
12353,317,2025-06-16,Utilities,-1533.06
12354,51,2025-02-12,Entertainment,-2738.52
12355,2,2025-01-11,ATM Withdrawal,-1242.59
12356,130,2024-07-17,Salary Credit,37135.77
12357,56,2024-03-23,GROCERIES,-1003.37
12358,238,2025-05-16,Dining,-2290.86
12359,431,2024-10-28,Utilities,-395.91
12360,135,2024-02-12,Travel,-817.73
12361,213,2024-09-19,Entertainment,-1613.77
12362,101,2024-02-19,Travel,-800.5
12363,21,2025-06-18,Utilities,-3223.3
12364,330,2024-10-15,,-1439.83
12365,120,2025-03-03,Travel,-2313.45
12366,256,2024-09-13,Groceries,-758.54
12367,320,2024-01-11,Utilities,-1734.52
12368,394,2024-12-13,Healthcare,-1534.37
12369,87,2024-12-21,Shopping,-2441.5
12370,273,2024-05-04,Dining,-1372.22
12371,427,2025-01-25,Utilities,-728.72
12372,227,2024-05-03,Shopping,-2134.76
12373,20,2025-01-11,GROCERIES,-557.21
12374,123,2025-02-12,Entertainment,-464.39
12375,372,2024-03-15,Shopping,-1160.35
12376,371,2024-06-08,shopping,-906.49
12377,148,2024-03-30,ATM Withdrawal,-1215.05
12378,93,2025-01-31,dining ,-598.85
12379,137,2024-05-08,GROCERIES,-2207.98
12380,114,2024-12-15,Salary Credit,53844.07
12381,347,2024-08-15,Dining,-1947.58
12382,394,2024-02-15,Groceries,-1858.67
12383,22,2025-04-26,Entertainment,-463.24
12384,347,2025-01-22,Transfer,5348.9
12385,353,2024-05-22,GROCERIES,-1972.03
12386,287,2025-04-24,Entertainment,-2406.62
12387,408,2025-01-21,GROCERIES,-1016.5
12388,19,2025-03-21,Transfer,-5922.08
12389,328,2024-04-07,Travel,-1124.68
12390,60,2024-01-05,Shopping,-1110.71
12391,420,2024-02-03,ATM Withdrawal,-443.87
12392,234,2024-10-21,groceries,-649.09
12393,43,2025-03-04,Entertainment,-2146.83
12394,350,2025-05-12,Groceries,-1467.72
12395,351,2025-06-07,Healthcare,-733.43
12396,218,2024-11-22,Groceries,-591.04
12397,146,2024-12-10,dining ,-1594.24
12398,9,2024-06-07,groceries,-1034.08
12399,425,2024-01-01,Travel,-1826.93
12400,87,2024-04-16,shopping,-456.31
12401,395,2024-01-31,Salary Credit,41955.42
12402,276,2025-01-08,Transfer,-1641.31
12403,321,2024-10-01,Shopping,-701.84
12404,325,2025-02-24,Shopping,-3160.0
12405,402,2024-03-21,Utilities,-537.19
12406,16,2025-05-12,ATM Withdrawal,-773.91
12407,464,2025-01-27,Entertainment,-458.33
12408,21,2025-05-08,Utilities,-1035.07
12409,468,2024-12-19,Utilities,-1134.85
12410,123,2024-07-03,Utilities,-2296.48
12411,396,2024-12-07,dining ,-834.88
12412,40,2024-11-25,Shopping,-1302.78
12413,216,2024-04-08,GROCERIES,-486.68
12414,254,2024-02-25,Transfer,-8257.18
12415,447,2024-12-20,groceries,-429.77
12416,58,2024-02-21,dining ,-1890.85
12417,18,2024-02-24,GROCERIES,-366.93
12418,304,2024-02-08,Travel,-1044.36
12419,24,2024-12-05,Transfer,-10144.68
12420,364,2025-05-20,Entertainment,-1870.55
12421,18,2024-09-27,Travel,-556.95
12422,455,2024-03-24,Dining,-4099.23
12423,250,2024-10-06,ATM Withdrawal,-265.25
12424,444,2024-09-19,ATM Withdrawal,-2879.65
12425,60,2024-11-19,ATM Withdrawal,-798.39
12426,128,2024-08-24,Travel,-94.07
12427,213,2024-10-17,shopping,-793.99
12428,14,2024-06-26,Groceries,-612.01
12429,49,2025-05-08,dining ,-706.65
12430,155,2024-10-20,Entertainment,-1253.77
12431,345,2024-06-18,groceries,-1630.24
12432,332,2024-01-02,Utilities,-2478.37
12433,41,2025-01-04,dining ,-1392.97
12434,28,2024-07-26,Groceries,-1269.74
12435,308,2024-05-15,Entertainment,-549.66
12436,169,2024-09-18,groceries,-947.76
12437,371,2024-09-21,shopping,-746.29
12438,140,2025-03-13,Transfer,-12652.7
12439,170,2024-10-22,Groceries,-1418.16
12440,103,2025-01-17,GROCERIES,-1429.52
12441,125,2024-12-18,Utilities,-2295.91
12442,331,2025-04-08,groceries,-1123.39
12443,221,2024-01-04,Dining,-3214.86
12444,309,2024-07-24,shopping,-426.99
12445,37,2025-01-24,Dining,-404.99
12446,251,2024-03-17,Salary Credit,40657.03
12447,215,2024-08-28,Entertainment,-2085.88
12448,427,2024-08-06,dining ,-3129.92
12449,199,2025-03-15,Dining,-2675.59
12450,49,2025-06-08,GROCERIES,-766.27
12451,327,2024-02-27,GROCERIES,-418.44
12452,71,2024-04-26,Travel,-827.08
12453,426,2025-02-25,shopping,-624.42
12454,180,2024-04-05,Dining,-280.35
12455,368,2024-09-27,Utilities,-1724.57
12456,307,2025-05-29,GROCERIES,-1203.98
12457,218,2025-06-15,ATM Withdrawal,-1650.5
12458,274,2025-06-01,Travel,-1858.52
12459,86,2024-03-14,ATM Withdrawal,-1816.25
12460,35,2024-03-22,Shopping,-1142.05
12461,359,2024-04-05,Travel,-2675.96
12462,449,2025-02-23,Salary Credit,41079.99
12463,404,2024-04-07,GROCERIES,-625.33
12464,143,2024-08-22,ATM Withdrawal,-991.41
12465,168,2025-03-22,Travel,-1684.19
12466,168,2024-09-25,Shopping,-1814.05
12467,329,2025-05-27,shopping,-893.74
12468,292,2024-09-28,shopping,-912.48
12469,373,2024-07-25,ATM Withdrawal,-2374.28
12470,443,2025-06-11,GROCERIES,-23.11
12471,184,2024-10-25,shopping,-3672.36
12472,311,2024-04-10,Groceries,-929.41
12473,235,2024-12-11,dining ,-1016.01
12474,447,2025-02-25,dining ,-1532.8
12475,166,2025-04-01,shopping,-1678.79
12476,88,2024-01-04,Salary Credit,39760.72
12477,178,2024-02-29,Transfer,6015.14
12478,290,2024-12-08,Shopping,-359.7
12479,447,2025-02-08,ATM Withdrawal,-661.01
12480,388,2024-12-21,Entertainment,-244.3
12481,9,2024-07-27,groceries,-1326.67
12482,239,2025-02-14,ATM Withdrawal,-1041.32
12483,75,2024-11-11,Utilities,-612.36
12484,170,2025-05-19,Utilities,-587.12
12485,442,2024-07-19,Healthcare,-1174.13
12486,461,2025-02-14,dining ,-1973.4
12487,72,2024-03-19,Entertainment,-46.32
12488,66,2025-02-03,Transfer,-1699.48
12489,326,2025-02-02,Entertainment,-1852.65
12490,193,2024-05-18,Shopping,-598.54
12491,203,2024-02-03,shopping,-1666.92
12492,409,2025-06-25,Travel,-877.48
12493,431,2024-02-11,Travel,-333.5
12494,422,2024-09-12,Entertainment,-1137.04
12495,367,2024-01-01,Travel,-134.02
12496,459,2024-08-15,Shopping,-2207.46
12497,337,2025-03-23,Healthcare,-2836.39
12498,415,2024-09-30,Utilities,-1773.93
12499,253,2024-05-10,Transfer,3078.16
12500,24,2024-08-02,Utilities,-1220.05
12501,383,2024-02-20,Groceries,-1461.1
12502,436,2024-11-19,shopping,-2176.16
12503,147,2024-01-03,Shopping,-1030.49
12504,201,2024-07-09,Transfer,-37.5
12505,268,2024-02-03,Groceries,-1417.59
12506,305,2024-05-10,Groceries,-425.68
12507,316,2024-02-06,Entertainment,-1238.54
12508,185,2025-05-20,Shopping,-265.67
12509,400,2025-02-24,Shopping,-1570.32
12510,381,2025-05-20,Dining,-1774.22
12511,441,2025-01-07,Entertainment,-990.3
12512,270,2024-09-27,Entertainment,-420.58
12513,37,2024-04-04,Shopping,-1716.52
12514,396,2025-06-08,Dining,-2601.54
12515,38,2025-05-15,Healthcare,-2929.47
12516,91,2024-08-14,Entertainment,-1556.3
12517,134,2024-05-02,shopping,-1450.4
12518,87,2024-07-30,Salary Credit,34478.24
12519,339,2024-08-02,Travel,-2382.49
12520,207,2025-05-14,dining ,-890.55
12521,103,2024-02-06,ATM Withdrawal,-2272.47
12522,3,2024-12-10,ATM Withdrawal,-1223.97
12523,102,2025-02-22,shopping,-988.75
12524,325,2025-02-19,Transfer,6009.85
12525,372,2024-04-15,shopping,-1059.19
12526,139,2024-08-12,Entertainment,-796.14
12527,35,2024-07-05,dining ,-957.12
12528,261,2024-08-09,Healthcare,-1182.92
12529,367,2024-02-17,dining ,-1180.26
12530,33,2024-02-15,Dining,-128.1
12531,373,2024-01-14,Salary Credit,48223.19
12532,80,2025-06-10,groceries,-858.33
12533,121,2024-08-15,Dining,-2628.18
12534,292,2024-05-04,ATM Withdrawal,-1974.06
12535,25,2025-03-10,,-2075.32
12536,144,2024-09-26,Transfer,7208.01
12537,65,2024-07-17,Dining,-1068.35
12538,101,2024-03-03,Travel,-1102.67
12539,362,2024-07-29,,-1416.81
12540,108,2024-12-18,shopping,-2757.68
12541,21,2024-12-05,Travel,-2005.17
12542,101,2024-08-01,Travel,-743.22
12543,41,2024-11-30,Utilities,-1253.88
12544,292,2025-02-22,groceries,-699.75
12545,456,2025-05-22,Salary Credit,47445.87
12546,79,2024-10-14,shopping,-740.64
12547,342,2024-05-04,Travel,-2495.43
12548,170,2024-03-11,dining ,-1308.3
12549,34,2024-03-26,Entertainment,-1431.84
12550,322,2024-01-06,Dining,-454.58
12551,99,2024-10-31,Entertainment,-824.05
12552,241,2024-04-25,Dining,-160.0
12553,238,2024-05-03,Healthcare,-2475.43
12554,280,2025-01-29,Travel,-738.04
12555,64,2024-06-23,shopping,-1343.74
12556,118,2025-03-27,Utilities,-194.07
12557,346,2024-03-15,Healthcare,-91.28
12558,437,2024-07-05,Utilities,-974.69
12559,6,2024-01-29,ATM Withdrawal,-919.8
12560,194,2024-10-19,Groceries,-1420.26
12561,413,2024-03-09,Shopping,-3010.0
12562,135,2024-05-10,ATM Withdrawal,-615.54
12563,210,2025-02-04,shopping,-2080.61
12564,424,2025-04-24,Salary Credit,48985.59
12565,454,2024-10-24,Transfer,-3145.65
12566,307,2025-06-10,Shopping,-809.72
12567,325,2025-02-16,dining ,-2208.06
12568,288,2025-02-14,Travel,-1143.94
12569,133,2025-06-23,ATM Withdrawal,-910.24
12570,415,2024-02-18,Utilities,-256.21
12571,16,2024-05-06,Salary Credit,38311.37
12572,28,2024-08-26,GROCERIES,-105.32
12573,282,2024-12-02,Healthcare,-1996.05
12574,393,2025-06-23,Salary Credit,38726.49
12575,382,2024-02-23,shopping,-125.36
12576,318,2024-05-05,Transfer,-2551.32
12577,177,2024-06-11,Transfer,9640.21
12578,169,2024-12-31,GROCERIES,-1236.99
12579,200,2025-06-02,Utilities,-1384.56
12580,120,2025-05-26,Shopping,-1387.03
12581,197,2025-02-11,Utilities,-1713.83
12582,50,2025-02-25,Utilities,-1839.37
12583,150,2024-08-14,Utilities,-1226.37
12584,441,2024-11-27,groceries,-285.66
12585,331,2024-04-03,Groceries,-1061.71
12586,67,2024-10-03,Dining,-1253.4
12587,134,2024-06-08,GROCERIES,-268.93
12588,122,2025-05-21,Shopping,-694.28
12589,132,2024-07-19,dining ,-108.57
12590,324,2024-08-03,groceries,-555.85
12591,419,2024-08-07,Transfer,2681.35
12592,333,2025-05-06,shopping,-1279.79
12593,229,2025-05-23,Entertainment,-1838.31
12594,76,2024-08-22,Healthcare,-1460.41
12595,67,2025-06-26,Shopping,-1591.0
12596,382,2025-02-16,Transfer,-7837.84
12597,318,2025-04-06,Dining,-906.49
12598,239,2025-05-14,ATM Withdrawal,-1146.13
12599,271,2024-06-30,Shopping,-369.98
12600,398,2024-10-27,ATM Withdrawal,-1648.55
12601,381,2024-06-04,groceries,-1376.56
12602,41,2024-06-17,Healthcare,-1825.63
12603,185,2024-09-10,Travel,-3758.24
12604,21,2024-01-28,Transfer,-4713.49
12605,181,2024-04-27,Healthcare,-1511.5
12606,299,2025-03-17,Entertainment,-128.81
12607,98,2024-03-31,Utilities,-1879.4
12608,71,2024-12-04,Travel,-1045.79
12609,230,2025-02-21,Salary Credit,58462.09
12610,246,2024-05-23,shopping,-240.48
12611,335,2024-09-06,Travel,-1204.09
12612,7,2025-04-23,ATM Withdrawal,-635.18
12613,117,2025-03-31,Entertainment,-240.18
12614,366,2025-05-16,Utilities,-1760.39
12615,320,2024-12-08,GROCERIES,-914.21
12616,421,2025-04-28,ATM Withdrawal,-2397.48
12617,382,2024-08-05,shopping,-722.21
12618,393,2024-11-23,Entertainment,-846.67
12619,239,2024-12-29,ATM Withdrawal,-3013.18
12620,449,2025-06-16,Travel,-15.79
12621,195,2024-07-19,Salary Credit,38730.94
12622,423,2025-04-21,Entertainment,-1580.85
12623,184,2024-10-04,Utilities,-797.82
12624,208,2024-02-26,groceries,-1821.69
12625,321,2024-12-23,Salary Credit,48278.32
12626,187,2025-06-18,GROCERIES,-1329.8
12627,69,2024-09-04,Healthcare,-411.35
12628,420,2024-10-26,dining ,-1028.64
12629,212,2025-05-20,Travel,-842.2
12630,434,2025-05-16,Healthcare,-1195.07
12631,187,2024-08-06,GROCERIES,-1356.78
12632,456,2025-02-18,Groceries,-884.29
12633,283,2024-12-09,Groceries,-1221.44
12634,360,2024-12-18,Healthcare,-1111.98
12635,354,2025-01-27,Healthcare,-592.52
12636,95,2024-06-27,Travel,-1271.56
12637,382,2024-06-15,ATM Withdrawal,-50.61
12638,443,2024-01-15,ATM Withdrawal,-1363.23
12639,310,2025-04-11,groceries,-200.31
12640,444,2024-05-30,dining ,-1177.03
12641,396,2025-01-02,Entertainment,-1618.88
12642,312,2025-01-08,Dining,-366.69
12643,224,2025-01-18,shopping,-2129.56
12644,402,2025-04-15,Dining,-2809.43
12645,87,2025-04-17,Shopping,-614.96
12646,263,2024-01-02,dining ,-1069.73
12647,382,2025-04-02,Dining,-2290.73
12648,442,2024-04-23,Groceries,-418.3
12649,126,2024-12-17,Healthcare,-1230.05
12650,44,2025-01-01,Groceries,-928.15
12651,157,2024-01-30,Travel,-2010.42
12652,405,2024-06-03,Travel,-979.38
12653,246,2025-05-11,Utilities,-1606.77
12654,26,2024-03-18,Transfer,2530.51
12655,56,2024-05-06,Utilities,-2056.43
12656,159,2024-02-14,Salary Credit,36027.2
12657,161,2024-03-31,Shopping,-1983.74
12658,64,2024-12-13,Entertainment,-1268.57
12659,232,2025-04-03,Transfer,-5189.12
12660,225,2024-11-20,dining ,-1746.26
12661,94,2024-06-04,Transfer,-1311.93
12662,109,2025-04-12,Transfer,-5266.48
12663,311,2024-07-19,Entertainment,-739.6
12664,446,2024-06-20,Healthcare,-1496.62
12665,467,2024-10-02,ATM Withdrawal,-1011.68
12666,262,2024-03-15,Travel,-12.27
12667,19,2024-07-13,Utilities,-3295.54
12668,421,2025-03-11,Entertainment,-894.14
12669,445,2024-11-27,Entertainment,-1311.84
12670,131,2025-06-22,groceries,-2795.16
12671,188,2025-02-26,shopping,-1976.6
12672,13,2024-07-15,Groceries,-1692.76
12673,375,2025-02-21,Dining,-2152.02
12674,364,2025-04-16,Travel,-1696.3
12675,10,2024-12-09,Utilities,-1696.27
12676,329,2025-02-19,ATM Withdrawal,-1710.42
12677,193,2024-10-01,GROCERIES,-1048.13
12678,256,2025-05-11,Salary Credit,53598.36
12679,103,2024-05-09,shopping,-1807.0
12680,382,2024-08-19,Transfer,1898.91
12681,190,2024-05-18,groceries,-1965.74
12682,394,2024-02-25,Utilities,-485.9
12683,70,2024-12-01,ATM Withdrawal,-1418.63
12684,276,2024-03-05,ATM Withdrawal,-305.04
12685,146,2024-05-03,Travel,-675.03
12686,453,2025-02-19,shopping,-872.09
12687,261,2024-05-11,Healthcare,-1683.0
12688,337,2025-04-15,Utilities,-671.07
12689,41,2024-01-27,Dining,-749.28
12690,317,2024-09-06,Healthcare,-758.71
12691,48,2024-02-06,Transfer,-6899.21
12692,170,2024-02-02,dining ,-1333.26
12693,105,2025-03-07,Entertainment,-510.01
